PC_number,pc_name,province,district,PS_total_final,PS_planned,ps_diff,ps_male,ps_female,closed,unopened,excluded,Dr_Abdullah_Abdullah,Dr_Mohammad_Ashraf_Ghani_Ahmadzai,Zalmai_Rassoul,Prof_Abdo_Rabe_Rasool_Sayyaf,Eng_Qutbuddin_Hilal,Mohd_Shafiq_Gul_Agha_Sherzai,Mohammad_Daoud_Sultanzoy,Hedayat_Amin_Arsala,Quayum_Karzai,Mohammad_Nadir_Naeem,Abdul_Rahim_Wardak,vote_total,vote_per_ps,Lat,Long
1106116,Azizullah Guest House,Ghazni,Jaghatu,2,2,0,0,2,0,0,0,183,126,287,52,1,0,6,10,0,0,0,665,332,33.52425542000002,68.20389427000005
1110261,Khawat High School,Ghazni,Nawur,4,4,0,3,1,0,0,0,1338,10,635,0,0,264,1,86,0,0,0,2334,583,34.06781020000005,68.01448687000004
1110262,Etifaq High School,Ghazni,Nawur,3,3,0,2,1,0,0,0,1590,23,110,3,1,60,1,1,10,1,0,1800,600,33.89640531000004,67.88867064000003
1111189,Ny Qala School,Ghazni,Qara Bagh,3,5,-2,3,2,0,0,1,1058,422,225,0,0,0,4,0,0,0,0,1709,569,33.27081408000003,67.78291358000008
1204052,Nik Mohammad Male & Female Guest House,Paktika,Yahya Khel,4,4,0,0,4,0,0,0,28,616,44,12,7,4,1,0,0,1,0,713,178,32.94972800000003,68.63151900000011
1205083,Molla Joma Gul Mosque,Paktika,Sar Rawza,2,2,0,2,0,0,0,0,1,25,1,0,2,0,2,0,0,0,0,31,15,33.03047437,69.10607776000009
1205084,Gularddin Guest House,Paktika,Sar Rawza,<null>,2,<null>,0,2,0,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,33.0256848000001,69.10696708000009
1208141,District Center,Paktika,Gomal,1,2,-1,2,0,0,0,0,0,400,45,100,50,0,0,0,0,0,0,595,595,32.79526119000005,68.93130714000006
1210294,Rebat Asghar Kala Primary School,Paktika,Surubi,2,2,0,0,2,0,0,0,14,33,42,1,8,0,0,0,0,0,0,98,49,32.76110004000006,69.0481326500001
1212190,Clinic,Paktika,Ziruk,2,2,0,0,2,0,0,0,4,129,2,0,21,0,0,1,3,1,1,162,81,33.15652513000004,69.30869734000001
1212191,Bostan Clinic,Paktika,Ziruk,2,2,0,0,2,0,0,0,2,40,0,0,1,1,0,0,0,0,0,44,22,33.16777937000001,69.32865922000006
1214261,Petogay Secondary School,Paktika,Barmal,1,2,-1,2,0,0,0,0,9,106,3,4,1,1,0,0,0,4,0,128,128,32.55276613000009,69.20021221000009
1215275,Esla Shah Mosque,Paktika,Giyan,2,2,0,2,0,0,0,0,0,742,6,37,50,0,0,0,0,0,0,835,417,33.01001868000007,69.36787163000011
1216218,Mera Gul Old House,Paktika,Dila Wa Khushamand,1,2,-1,0,2,0,0,0,79,400,91,10,2,3,0,0,0,0,0,585,585,32.63887842,68.18395871000007
1303088,Kolalgo High School,Paktya,Zurmat,2,2,0,2,0,0,0,0,10,17,0,0,1,0,0,0,0,0,0,28,14,33.45288607000009,68.88883057000002
1306027,Khushal Khel Madrassa,Paktya,Sayyid Karam,2,2,0,2,0,0,0,0,6,57,124,170,4,0,1,1,3,1,1,368,184,33.67846572000007,69.4412024800001
1307060,Kotkai Sheshti Mosque,Paktya,Jaji Aryob,4,4,0,0,4,0,0,0,45,1417,8,556,302,41,1,3,5,3,1,2382,595,33.93093100000002,69.69924316000002
1308142,Sakandar Khel High School,Paktya,Laja Ahmad Khel,2,2,0,2,0,0,0,0,66,616,9,264,234,2,0,3,1,2,0,1197,598,33.89109818000002,69.68143352000003
1313051,Chorrkay Mosque,Paktya,Meerzaka,2,2,0,2,0,0,0,0,73,624,415,50,32,2,0,0,2,0,0,1198,599,33.76971539000003,69.52988008000005
1401019,Askari Hospital,Khost,Khost,4,4,0,2,2,0,0,0,42,625,30,9,33,0,4,0,0,0,0,743,185,33.34254225000009,69.92307813000006
1401020,Disabled Department,Khost,Khost,4,3,1,2,1,0,0,0,81,1225,48,21,67,4,3,9,0,1,1,1460,365,33.34194444000009,69.90055555000002
1409060,Totak Village School,Khost,Baak,3,3,0,2,1,0,0,0,9,214,8,3,42,0,1,0,2,0,1,280,93,33.58525487000006,70.02210050000012
1409061,Noor Afzal Hojra,Khost,Baak,3,3,0,2,1,0,0,0,13,287,12,1,16,0,0,0,0,0,0,329,109,33.53738078000011,70.02509032000007
1601005,Kashtaki Boys Primary School,Nooristan,Paroon,4,4,0,2,2,0,0,0,1011,8,25,1316,4,0,0,2,0,0,0,2366,591,35.36596937000008,70.93161536000005
1601006,Pronz Boys Secondary School,Nooristan,Paroon,2,3,-1,2,1,0,0,1,768,25,17,385,2,0,0,0,0,0,0,1197,598,35.42038781000016,70.92382834000004
2107258,Dalan Girls School,Balkh,Sholgara,3,3,0,2,1,0,0,0,463,9,122,3,0,0,1,0,0,0,0,598,199,36.21577685000003,67.16835454000002
2107259,Paikan Dara School,Balkh,Sholgara,4,4,0,3,1,0,0,0,703,648,87,15,35,0,5,1,2,2,1,1499,374,36.49882330000001,66.95532102000007
2108218,Pashm Qala School,Balkh,Chimtal,3,3,0,2,1,0,0,0,223,317,83,6,2,2,1,15,2,1,0,652,217,36.67156254000003,66.56770138000006
2108219,Asyab Gorg Mosque,Balkh,Chimtal,3,3,0,2,1,0,0,0,491,86,84,3,13,23,3,2,0,0,0,705,235,36.67262359000006,66.68028237000003
2610040,Mirwais Khan School,Zabul,Shemel Zayi,2,2,0,2,0,0,0,0,20,85,998,41,0,20,4,0,2,0,0,1170,585,31.6509262800001,67.82373803000007
2610041,Maaref Mudiryat,Zabul,Shemel Zayi,2,4,-2,2,2,0,0,0,15,38,20,2,1,0,2,0,0,0,0,78,39,31.90910877000002,67.64584838000006
2704181,Mohammad Jan Camp,کندهار,Panjwayee,3,3,0,2,1,0,0,0,25,29,660,19,41,127,2,3,4,6,1,917,305,31.44593925000001,65.32607926000004
2705157,4Th Camp Mosque,کندهار,Zhire,5,5,0,3,2,0,0,0,103,87,177,3,2,185,9,0,15,2,0,583,116,31.6771770400001,65.38278298000007
2705158,2Nd Camp Mosque,کندهار,Zhire,2,2,0,1,1,0,0,1,11,450,71,4,4,4,1,2,3,2,3,555,277,31.66848511000009,65.39043682000005
2711220,Shaheed Abdullah Jan School,کندهار,Spin Boldak,3,5,-2,4,1,0,0,1,119,107,805,14,116,366,0,1,34,25,0,1587,529,31.04394891000009,66.42003013
3004056,Noorzi Lal Mohammad Private House,Helmand,Nahr-E-Saraj,4,4,0,3,1,0,0,0,28,36,75,16,11,16,9,5,2,2,4,204,51,31.80873392000012,64.61425797000003
3004057,Bowzai School,Helmand,Nahr-E-Saraj,4,4,0,3,1,0,0,0,72,51,294,7,9,107,6,2,1,8,0,557,139,31.79050925000006,64.56460585000009
3007192,Haji Mohammad Qasim Khan Mosque,Helmand,Nawzad,5,6,-1,4,2,0,0,0,25,171,135,7,22,319,2,1,8,2,2,694,138,32.35162117,64.5230838800001
3206124,Pushkan Awal School,Herat,Pashtun Zarghun,3,3,0,2,1,0,0,0,554,31,95,93,8,3,8,5,3,2,2,804,268,34.23709108000015,62.78365503000003
3207187,Khwaja Noor School,Herat,Kushk (Rubat-E-Sangi),4,4,0,2,2,0,0,0,1194,5,14,148,0,0,3,0,0,0,0,1364,341,34.72238023500005,62.38782759100007
3208203,Kariz-E- Sam Mosque,Herat,Gulran,1,3,-2,1,2,0,0,1,233,6,11,2,0,2,1,0,0,1,0,256,256,35.25461542000009,61.33979838000004
3208204,Kalatah Mosque,Herat,Gulran,3,3,0,2,1,0,0,0,255,6,12,3,0,1,1,0,0,0,0,278,92,35.34657003000011,61.37021172000006
3208226,Chahalakhi Mosqu,Herat,Gulran,<null>,2,<null>,1,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,35.17089179000003,61.48630591000006
3209293,Tanoora Mosque,Herat,Adraskan,<null>,2,<null>,1,1,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,33.68685622999999,61.71048228000005
3210415,Muhammad Abad Cheshma Khafi Mosque(Female),Herat,Kushk-E-Kuhna,1,2,-1,0,2,0,0,1,364,0,189,40,0,0,4,0,0,0,0,597,597,34.83097213000006,62.64895250000008
3404020,District Center Hospital,Nimroz,Char Burjak,3,3,0,1,2,0,0,0,75,152,19,36,3,0,3,0,1,2,0,291,97,30.27861111000001,62.05777777000002
3213234,Kalata Qazi Primary School,Herat,Kohsan,3,3,0,2,1,0,0,0,718,186,204,60,3,236,14,3,3,5,3,1435,478,34.71262033000004,61.09543778000005
3214306,Kuhna Sang School,Herat,Shindand,2,2,0,1,1,0,0,0,144,112,38,150,0,2,0,0,0,0,0,446,223,33.29814327000002,62.16508415000007
3214328,Changan Mosque,Herat,Shindand,3,3,0,2,1,0,0,0,6,299,89,2,35,3,0,0,2,2,0,438,146,33.34882861000005,62.22851468000002
3214329,Kohdan Madrassa,Herat,Shindand,2,3,-1,2,1,0,0,1,6,367,193,2,2,2,1,0,1,0,0,574,287,33.32467051000004,62.27279413000013
3214350,Wakhal Koh-E- Zoor Mosque,Herat,Shindand,2,2,0,1,1,0,0,0,350,2,481,3,8,7,0,0,0,1,0,852,426,33.41992411000013,62.66111170000006
3214351,Dahan-E-Osha-Koh Zoor Mosque,Herat,Shindand,3,3,0,2,1,0,0,0,405,5,303,1,3,0,0,0,0,1,1,719,239,33.50912207000008,62.98337649000006
3216392,Sony Mosque,Herat,Chisht-E-Sharif,2,2,0,1,1,0,0,0,206,0,34,6,0,0,2,1,0,4,0,253,126,34.36378226000006,63.62934180000007
3301009,Secondary School,Farah,Farah,4,4,0,3,1,0,0,0,68,171,123,22,17,6,3,2,6,7,3,428,107,32.4017282700001,62.15353985000008
3301010,Chahar Bagh High School,Farah,Farah,4,4,0,2,2,0,0,0,447,447,52,48,36,12,11,6,5,6,2,1072,268,32.37807939000003,62.09027146000007
3301032,Boys High School,Farah,Farah,4,4,0,2,2,0,0,0,345,701,144,102,39,13,15,6,11,5,5,1386,346,32.36062887000008,62.11838048000002
3303051,Khushk Aaba Mosque,Farah,Khak-E-Safed,2,2,0,1,1,0,0,0,3,34,26,20,13,19,10,0,0,0,0,125,62,32.66765262000008,62.16007579000009
3303052,Deh Naw High School,Farah,Khak-E-Safed,3,3,0,2,1,0,0,0,14,322,32,13,5,20,1,1,1,1,1,411,137,32.65404399000004,62.10392498000002
3304079,Or Mosque,Farah,Qala-E-Kah,2,2,0,1,1,0,0,0,20,11,0,2,0,0,0,0,0,0,0,33,16,32.41576830000007,61.40023357000007
3304080,Kashkak  Mosque,Farah,Qala-E-Kah,2,2,0,1,1,0,0,0,185,120,16,13,4,3,4,1,0,0,0,346,173,32.29507163000003,61.51874713000003
3306132,Shaikh Lala Mosque,Farah,Bala Buluk,1,2,-1,1,1,0,0,0,15,47,7,5,2,1,0,0,0,0,0,77,77,32.61780017000012,62.49126980000004
3306133,Kal Qala Mosque,Farah,Bala Buluk,1,2,-1,1,1,0,0,0,16,244,24,87,2,8,0,0,1,0,0,382,382,32.62565913000004,62.52978500000002
3309105,Samsor Primary School,Farah,Lash-E-Juwayn,2,2,0,1,1,0,0,0,167,28,2,11,1,0,0,0,1,4,0,214,107,31.69199783000001,61.54311383000006
3311209,Nar Ghar Mosque,Farah,Pur Chaman,<null>,3,<null>,2,1,0,0,1,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,32.88649914000013,63.92381624000006
3311210,Tajgo Mosque,Farah,Pur Chaman,<null>,2,<null>,1,1,0,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,32.85543863000003,63.75712001000007
3402015,Haji Nabi Jan School,Nimroz,Kang,2,2,0,1,1,0,0,0,23,133,6,17,2,1,2,4,3,1,0,192,96,31.18757628000005,61.83244189000006
3402016,Darwish School,Nimroz,Kang,4,4,0,2,2,0,0,0,73,487,68,117,10,5,4,4,5,7,2,782,195,31.14829375000004,61.80786074000009
3406047,Girls Primary School,Nimroz,Delaram,1,2,-1,1,1,0,0,1,19,47,24,1,0,0,1,0,0,1,0,93,93,32.1630470500001,63.42042621000005
0101010,Aiesha Durani High School,Kabul,Kabul-D01,5,5,0,3,2,0,0,0,490,226,63,50,11,2,1,2,2,0,1,848,169,34.51737050000002,69.17588565000008
0101015,Baghban Kucha Mosque,Kabul,Kabul-D01,3,3,0,2,1,0,0,0,161,71,29,27,11,2,3,0,0,0,0,304,101,34.51429598000006,69.17436746000003
0101031,Office Of Administrative Affairs (Oaa),Kabul,Kabul-D02,1,4,-3,2,2,0,0,0,70,28,5,17,1,0,1,0,0,0,0,122,122,34.52294102000007,69.18283190000004
0101488,Ziarat Abu Alfazal,Kabul,Kabul-D02,2,2,0,1,1,0,0,0,286,126,38,30,4,0,2,2,0,0,0,488,244,34.51864487000002,69.18311633000003
0101034,Sayed Jamaluddin Secondary School,Kabul,Kabul-D03,7,7,0,4,3,0,0,0,834,417,227,38,6,6,8,5,0,3,0,1544,220,34.50811323000004,69.13980015000003
0101035,Jamal Menah 13Th Number Secondary School,Kabul,Kabul-D03,8,8,0,4,4,0,0,0,962,507,275,86,29,13,9,4,7,2,0,1894,236,34.51583333000004,69.14361111000002
0101049,Malalai Girls High School,Kabul,Kabul-D04,6,6,0,2,4,0,0,0,590,389,127,77,4,0,4,0,1,0,0,1192,198,34.52662325000006,69.16766974000005
0101053,Naser Khusraw Balkh School,Kabul,Kabul-D04,8,8,0,4,4,0,0,0,536,888,120,35,8,14,11,5,7,3,1,1628,203,34.54820577000006,69.14712215000002
0101054,Rabia High School,Kabul,Kabul-D04,7,8,-1,4,4,0,0,0,1065,483,124,55,10,4,7,1,1,2,0,1752,250,34.54261502000006,69.14206520000003
0101068,Haji Mohammad Dad Mosque,Kabul,Kabul-D04,4,4,0,2,2,0,0,0,451,365,277,39,10,4,6,2,0,0,0,1154,288,34.5501499500001,69.14923509000002
0101072,Sahib-E- Zaman Mosque,Kabul,Kabul-D05,2,3,-1,2,1,0,0,0,734,224,131,36,7,6,2,2,0,1,0,1143,571,34.52980931000013,69.11041247000006
0101088,Mohammad Ismail Hassanzai High School,Kabul,Kabul-D05,5,5,0,3,2,0,0,0,487,451,108,150,17,7,2,1,2,1,1,1227,245,34.5281328300001,69.10020872000008
0101092,Hazrat Yousuf Mosque,Kabul,Kabul-D05,6,3,3,2,1,0,0,0,469,1247,162,296,31,17,1,4,4,2,2,2235,372,34.53525295000001,69.08319975000005
0101107,Hazrat Rasool Mosque,Kabul,Kabul-D06,5,5,0,3,2,0,0,0,2486,176,176,5,3,17,9,6,4,1,3,2886,577,34.48500000000011,69.07927777
0101111,Jafaria Mosque,Kabul,Kabul-D06,4,5,-1,3,2,0,0,1,1552,262,227,32,9,10,19,5,0,2,0,2118,529,34.48891666000005,69.12888888000006
0101128,Ataullah Faizani Secondary School,Kabul,Kabul-D07,8,9,-1,5,4,0,0,0,970,766,214,129,42,6,14,4,2,2,1,2150,268,34.47687165100012,69.13772162500004
0101132,Habibia High School,Kabul,Kabul-D07,7,7,0,4,3,0,0,0,1107,981,321,122,67,8,18,5,0,1,0,2630,375,34.50219857000005,69.14839550000002
0101490,Sardar Kabuli Girls High School,Kabul,Kabul-D07,5,6,-1,2,4,0,0,1,784,665,232,67,14,4,8,2,1,2,1,1780,356,34.48458971100011,69.13740312200004
0101180,Bi Bi Mahru Boys High School,Kabul,Kabul-D09,4,4,0,3,1,0,0,0,675,478,105,43,11,6,6,1,0,0,0,1325,331,34.54158814000003,69.19735547000005
0101201,Hazrat Yousuf Mosque,Kabul,Kabul-D10,2,2,0,1,1,0,0,0,700,154,246,31,5,4,4,0,0,0,0,1144,572,34.55622684999999,69.17451313000007
0101215,Ustad Misbah Secondary School,Kabul,Kabul-D10,5,5,0,3,2,0,0,0,1014,935,296,50,9,4,12,2,3,4,1,2330,466,34.55364899000006,69.15388894000007
0101216,Husainia Mosque,Kabul,Kabul-D10,6,7,-1,4,3,0,0,0,1051,351,342,14,6,11,18,8,0,1,0,1802,300,34.54908528000001,69.16830183000008
0101235,Fatiha Khana Zanana,Kabul,Kabul-D11,4,5,-1,3,2,0,0,0,890,235,86,58,12,2,3,3,2,1,1,1293,323,34.5744264100001,69.12109776000005
0101239,Ghulam Haider Khan High School,Kabul,Kabul-D11,6,7,-1,4,3,0,0,0,2116,543,160,111,21,2,8,2,2,0,1,2966,494,34.57969443999999,69.13763888000003
0101251,Bi Bi Aisha Sediqa High School,Kabul,Kabul-D12,6,6,0,3,3,0,0,0,595,1981,124,54,58,5,5,8,2,2,1,2835,472,34.51214122000006,69.31834940000005
0101255,Zan Abad Mosque,Kabul,Kabul-D12,4,5,-1,3,2,0,0,1,90,473,30,22,22,2,1,2,0,1,0,643,160,34.50213221000006,69.3069858100001
0101497,Mohammad Musa Shafiq High School,Kabul,Kabul-D12,6,6,0,3,3,0,0,0,364,2054,84,81,37,8,7,1,0,1,0,2637,439,34.50332662000001,69.32208695
0101269,Mahdawia Mosque,Kabul,Kabul-D13,4,4,0,2,2,0,0,0,1710,223,322,10,1,16,24,9,1,6,1,2323,580,34.50458658000006,69.09640458000007
0101270,Husainia Mosque,Kabul,Kabul-D13,3,3,0,2,1,0,0,0,1145,80,180,11,1,14,5,3,0,1,0,1440,480,34.49468804000007,69.09096804000006
0101274,Babul Hawaiej Mosque,Kabul,Kabul-D13,3,2,1,1,1,0,0,0,1036,66,130,2,1,11,5,4,4,4,0,1263,421,34.50270740000006,69.06250361000006
0101275,Imam Baqer Mosque,Kabul,Kabul-D13,5,4,1,2,2,0,0,0,2002,148,334,6,0,15,20,3,2,5,1,2536,507,34.49518902000007,69.06145047000005
0101290,Qatebia Mosque,Kabul,Kabul-D15,5,5,0,3,2,0,0,0,1192,542,88,95,50,3,7,1,2,0,1,1981,396,34.58387525000003,69.16649623000006
0101305,Shah-E-Awlia Mosque,Kabul,Kabul-D15,3,3,0,2,1,0,0,0,641,70,40,64,8,6,3,0,0,1,0,833,277,34.59348139000005,69.16044550000002
0101322,Usman Ghani Mosque,Kabul,Kabul-D16,2,2,0,1,1,0,0,0,462,411,51,26,50,32,8,0,1,3,0,1044,522,34.52263065,69.23029036000011
0101323,Building Of 16Th District,Kabul,Kabul-D16,3,3,0,2,1,0,0,0,351,787,70,39,17,3,7,1,5,2,2,1284,428,34.52196833000009,69.20352720000004
0101506,Deh Khudaidad Girls High School,Kabul,Kabul-D16,2,2,0,1,1,0,0,0,302,328,32,25,39,3,5,1,0,0,1,736,368,34.52980252000003,69.22727218000004
0102398,Abdullah Ibne Abbas High School,Kabul,Paghman,3,3,0,2,1,0,0,0,60,178,30,736,69,4,0,2,0,0,0,1079,359,34.59551923000001,69.00005546000007
0102403,Abdullah Ibne Omer Secondary School,Kabul,Paghman,2,2,0,1,1,0,0,0,166,25,9,649,5,1,1,0,1,0,0,857,428,34.59452364000015,68.9499846900001
0102404,Cheheltan High School,Kabul,Paghman,3,3,0,2,1,0,0,0,1020,162,96,338,29,7,12,4,0,6,2,1676,558,34.52959486000004,68.98927054000006
0103419,Chehel Dukhtaran Mosque,Kabul,Chahar Asyab,3,4,-1,3,1,0,0,1,19,444,12,9,34,2,1,0,0,3,0,524,174,34.37821165000006,69.1242288500001
0103424,Elyas Khel Mosque,Kabul,Chahar Asyab,2,2,0,1,1,0,0,0,30,453,51,14,15,4,0,1,0,0,0,568,284,34.39521939000014,69.14319523000006
0103425,Malalai Shaheed High School,Kabul,Chahar Asyab,5,5,0,2,3,0,0,0,123,880,45,51,62,0,3,4,3,0,1,1172,234,34.39655462000011,69.16389905000003
0105463,Pacha Sahib Boys School,Kabul,Dehsabz,7,7,0,4,3,0,0,0,973,116,70,127,19,0,6,1,8,0,1,1321,188,34.60416089700001,69.21692447500006
0106391,Ghaza High School,Kabul,Shakar Dara,3,4,-1,2,2,0,0,1,311,290,26,292,93,2,2,2,4,4,0,1026,342,34.64359620000008,69.01550379000004
0106392,Haji Paik Primary School,Kabul,Shakar Dara,5,5,0,3,2,0,0,0,379,182,23,163,24,2,3,0,0,0,0,776,155,34.68219723000004,69.08612997000009
0106396,Hazrat-E-Usman High School,Kabul,Shakar Dara,5,5,0,4,1,0,0,0,896,268,126,625,37,3,2,2,2,5,0,1966,393,34.6369807400001,69.05845173000006
0106397,Shakar Dara High School,Kabul,Shakar Dara,7,7,0,4,3,0,0,0,1721,108,39,346,25,2,5,4,0,0,0,2250,321,34.6814888100001,69.03545918000003
0108339,Dako Secondary School,Kabul,Mir Bacha Kot,4,3,1,2,1,0,0,0,1085,18,99,62,45,0,5,1,0,0,0,1315,328,34.72767363000004,69.09684781000001
0108344,Dasht School,Kabul,Mir Bacha Kot,3,3,0,2,1,0,0,0,419,33,18,25,4,0,4,0,0,0,0,503,167,34.7637415200001,69.1213805300001
0111382,Gudara Mosque,Kabul,Guldara,3,3,0,2,1,0,0,0,221,25,4,38,9,0,0,0,0,0,0,297,99,34.74583410000003,69.02394607000008
0112346,Hasan Khel Mosque,Kabul,Farza,3,3,0,2,1,0,0,0,256,286,25,292,42,2,2,1,0,0,1,907,302,34.78352733,69.07012269000005
0114363,Bagh-E-Alam High School,Kabul,Qara Bagh,3,3,0,2,1,0,0,0,864,97,23,147,30,1,1,1,2,0,0,1166,388,34.87807939000012,69.22212366000008
0114364,Chawni Mosque,Kabul,Qara Bagh,5,5,0,3,2,0,0,0,67,504,60,228,162,7,2,4,5,1,1,1041,208,34.88229420000001,69.24119935000002
0115487,Gaz-E-Ulya Mosque,Kabul,Surubi,<null>,5,<null>,2,3,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.77523912000008,69.84314337000004
0115515,Sher Khan Kach Mosque,Kabul,Surubi,2,2,0,1,1,0,0,0,47,435,15,526,48,5,0,6,1,1,0,1084,542,34.59762050000008,69.65600199000006
0201017,Raees Dada House,Kapisa,Mahmudi Raqi,3,3,0,1,2,0,0,0,93,32,16,3,14,1,0,1,2,1,1,164,54,35.01552883000009,69.38140706000007
0201018,Azizurahman House,Kapisa,Mahmudi Raqi,3,3,0,1,2,0,0,0,95,68,13,8,14,0,3,0,0,0,0,201,67,35.03698493600012,69.34821027900007
0202021,Zabit Sattar House,Kapisa,Hissa-E-Duwumi Kohistan,3,4,-1,2,2,0,0,1,671,3,7,43,76,0,0,0,0,0,0,800,266,35.05696403000005,69.29387540000002
0202022,Enayatullah Shaheed Primary School,Kapisa,Hissa-E-Duwumi Kohistan,3,3,0,2,1,0,0,0,766,3,58,109,66,1,5,1,0,0,0,1009,336,35.07909983000012,69.34020765000005
0204027,Mer Masjidi Khan High School,Kapisa,Hissa-E-Awali Kohistan,5,5,0,3,2,0,0,0,1803,8,13,50,102,2,1,18,0,1,0,1998,399,35.09926287000004,69.29911904000004
0204031,Jaldak Secondary School,Kapisa,Hissa-E-Awali Kohistan,5,5,0,3,2,0,0,0,698,3,12,47,40,3,0,0,0,0,0,803,160,35.10111235000009,69.31329806000005
0204032,Ezed Yar Shaheed High School,Kapisa,Hissa-E-Awali Kohistan,5,5,0,3,2,0,0,0,946,6,15,26,50,0,5,5,0,0,0,1053,210,35.08073544000003,69.29664393000004
0205056,Abdul Ghafar Shaheed High School,Kapisa,Nijrab,3,3,0,2,1,0,0,0,1136,6,27,29,9,0,1,0,0,1,0,1209,403,35.06141193000013,69.69200911000006
0205057,Tajikan Boys High School,Kapisa,Nijrab,2,2,0,1,1,0,0,0,728,8,129,29,14,0,1,0,1,0,0,910,455,35.05038965000005,69.66443641000002
0206080,Tater Khel Mosque,Kapisa,Tagab,<null>,3,<null>,2,1,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.87987783000003,69.67221550000009
0206081,Masjid Kalan,Kapisa,Tagab,3,3,0,2,1,0,0,0,7,65,24,7,4,0,0,0,0,0,0,107,35,34.89706171000011,69.63858987
0206085,Shaheed Salam Secondary School,Kapisa,Tagab,1,3,-2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.93317445000005,69.62173385000003
0207109,Hayatullah Shaheed High School (Kuchi),Kapisa,Alasay,<null>,3,<null>,2,1,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.89259882000008,69.71911923000003
0301001,Noman High School,Parwan,Charikar,5,5,0,3,2,0,0,0,1979,30,132,87,83,48,14,3,0,0,0,2376,475,35.0163501800001,69.17554112000005
0301016,Dado High School,Parwan,Charikar,3,3,0,2,1,0,0,0,1222,10,54,41,35,0,4,0,0,0,3,1369,456,35.05567613000003,69.22318310000004
0301017,Khwaja Sayaran Ulya School,Parwan,Charikar,2,2,0,1,1,0,0,0,649,4,231,14,28,0,9,1,2,0,0,938,469,35.00922812000007,69.14613013000009
0302100,Shafaq Shaheed High School,Parwan,Bagram,4,4,0,3,1,0,0,0,1331,16,86,218,55,1,5,1,2,2,0,1717,429,34.96173534000003,69.22707414000004
0302101,Abu Zar Ghafari High School,Parwan,Bagram,5,4,1,2,2,0,0,0,746,33,945,95,23,1,10,2,1,2,0,1858,371,34.91432483000006,69.17677222000002
0303076,Daraz Gird Madrassa,Parwan,Shinwari,<null>,3,<null>,2,1,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,35.01020628000001,68.90608340000009
0303077,Abdul Sattar Shaheed High School,Parwan,Shinwari,2,2,0,1,1,0,0,0,129,158,69,97,120,1,5,1,0,0,0,580,290,35.07410774000009,69.10466640000007
0304047,Ancho Mosque,Parwan,Sayid Khial,5,5,0,3,2,0,0,0,675,11,31,63,20,2,2,1,0,2,3,810,162,35.00589722000007,69.29410555000004
0307082,Hazrat Ali High School,Parwan,Syahgirdi Ghorband,2,3,-1,2,1,0,0,1,136,0,530,7,0,0,0,0,0,0,0,673,336,34.99769397000004,68.85729275000008
0308145,Seya Sang Mosque,Parwan,Kohi Safi,3,3,0,2,1,0,0,0,16,89,33,139,73,0,0,0,0,0,0,350,116,34.7911188900001,69.47462395000011
0310126,Navi High School,Parwan,Shaykh Ali,2,2,0,1,1,0,0,0,262,51,70,169,74,4,16,4,1,0,0,651,325,34.94624658000004,68.51232536000003
0310127,Membar-E-Pawaz,Parwan,Shaykh Ali,2,2,0,1,1,0,0,0,490,28,119,89,2,0,6,0,0,0,0,734,367,34.89860843000004,68.58285345000009
0401011,Family Houses,Wardak,Maydan Shahr,5,4,1,2,2,0,0,0,369,582,158,79,170,11,5,3,2,3,7,1389,277,34.38603020000011,68.85304365000003
0403015,Ismaiel Khel Secondary School,Wardak,Jalrez,1,3,-2,2,1,0,0,0,22,30,7,150,15,0,0,0,0,0,0,224,224,34.46521112000008,68.71374673999999
0403016,Mir Ahmad Shah School,Wardak,Jalrez,2,3,-1,2,1,0,0,0,280,12,37,10,3,3,6,2,0,0,0,353,176,34.52618185000013,68.64959792000009
0403020,Imam-E-Mohammad Baqir High School,Wardak,Jalrez,3,3,0,2,1,0,0,0,760,101,26,11,2,1,5,1,1,1,0,909,303,34.43425473000013,68.51714436000003
0403021,Shaheed Yaqubi High School,Wardak,Jalrez,3,3,0,2,1,0,0,0,913,51,52,22,0,0,2,1,2,3,0,1046,348,34.42851112000011,68.48044176000009
