"lon","lat","ps_male","pc_name","pc_code","province","ps_total","district","ps_female","pc_location","iec_prov_id","map_accuracy","iec_district_id"
68.95078373,37.14290079,1,"Joy Begum School",1905077,"Kunduz",2,"Hazrat-E-Imam Sahib",1,"Joy Begum Village",19,"Village",5
68.42284665,33.88576408,3,"Imam-E-Abu Hanifa School",408074,"Wardak",5,"Jaghatu",2,"Baber Baba Khel",4,"Building",8
70.29450915,34.2184851,3,"Koz Sabr Mosque",611309,"Nangarhar",3,"Pachir Wagam",0,"Koz Sabr",6,"Building",11
70.297044861,34.239210488,0,"Koz Sabr Chardewali",611308,"Nangarhar",3,"Pachir Wagam",3,"Koz Sabr",6,"Building",11
68.53525356,34.13891602,2,"Malik Qarya House",404093,"Wardak",3,"Chaki Wardak",1,"Mongiar Khel",4,"District",4
68.41279316,34.03740778,1,"Sherzad Primary School",404098,"Wardak",2,"Chaki Wardak",1,"Sharif Khel",4,"Village",4
68.4178,34.1439,2,"Noorul Mudarus Primary School",404096,"Wardak",3,"Chaki Wardak",1,"Miana Qul",4,"Village",4
68.830496,33.995382,1,"Tent And Private House",405136,"Wardak",2,"Sayyd Abad",1,"Qala-E-Amir",4,"Village",5
68.45903929,34.06531432,3,"Araban Primary School",404092,"Wardak",4,"Chaki Wardak",1,"Shahbaz Khan",4,"Village",4
68.53913712,34.08667138,2,"Kolak Village House",404103,"Wardak",3,"Chaki Wardak",1,"Qulak Village",4,"Village",4
68.81473066,33.99450125,1,"Kamran Khel School",405137,"Wardak",2,"Sayyd Abad",1,"Kamran Khel",4,"Village",5
68.52814954,34.05518678,2,"Sebak Village Clinic",404087,"Wardak",4,"Chaki Wardak",2,"Sebak Village",4,"Building",4
68.51626395,34.11132479,2,"Saheb Char Qala Primary School",404095,"Wardak",3,"Chaki Wardak",1,"Char Qala",4,"Village",4
68.42569475,33.92804782,1,"Rahmatullah House",408082,"Wardak",2,"Jaghatu",1,"Mola",4,"Village",8
68.49841843,34.21240199,1,"Zarkak Village Mosque",404099,"Wardak",2,"Chaki Wardak",1,"Goda (Zakak) Village",4,"Village",4
68.3307944,33.9870194,3,"Qazi Alam Gul House",404100,"Wardak",4,"Chaki Wardak",1,"Kerakat Village",4,"Village",4
68.55201893,34.08050503,2,"Mangal House",404091,"Wardak",4,"Chaki Wardak",2,"Qala-E-Qurbani",4,"Village",4
68.50518647,34.12904893,2,"Siab School",404101,"Wardak",3,"Chaki Wardak",1,"Berana",4,"Village",4
68.61640388,34.02365903,1,"Hassan Baik Mosque",405123,"Wardak",2,"Sayyd Abad",1,"Hasan Baik",4,"Village",5
68.61357686,34.10261527,1,"Sar-E-Koh School",404085,"Wardak",2,"Chaki Wardak",1,"Lando",4,"Village",4
68.47117601,33.97120348,1,"Qadir Khel Village Mosque",404106,"Wardak",2,"Chaki Wardak",1,"Qader Khel Village",4,"Village",4
68.44965503,34.14002675,2,"Omer-E-Farooq Primary School",404102,"Wardak",3,"Chaki Wardak",1,"Sarpush",4,"Village",4
68.78392685,34.02083697,1,"Joy Zarin High School",405135,"Wardak",2,"Sayyd Abad",1,"Joy Zarin",4,"Village",5
68.5803451,33.97908852,1,"Hosai Khel Village Tent",405122,"Wardak",2,"Sayyd Abad",1,"Husai Khel",4,"Village",5
70.219070637,37.544104683,2,"Riman School",1709297,"Badakhshan",3,"Yawan",1,"Riman",17,"Building",9
68.64297649,36.74570128,1,"Dagh Aaraq Primary School",1902123,"Kunduz",2,"Char Dara",1,"Dagh Aaraq",19,"Building",2
64.50729834,35.81193135,2,"Qara-E-Ghoyeli Mosque",2904064,"Faryab",4,"Almar",2,"Qara-E-Ghoyeli Village",29,"Building",4
65.16487513,35.5334226,1,"Badgah Mosque",2908206,"Faryab",3,"Gurziwan",2,"Badgah Village",29,"Building",8
64.97507755,35.67548275,1,"Dahendara Gleem Baft Mosque",2902200,"Faryab",2,"Pashtun Kot",1,"Dahendra Gleem Baft",29,"Village",2
64.89451373,36.56076805,4,"Pata Baba",2909167,"Faryab",6,"Dawlat Abad",2,"Pata Baba Village",29,"Village",9
64.02247286,35.74635888,2,"Maato Mosque",2907085,"Faryab",3,"Qaisar",1,"Chehl Gazai",29,"Village",7
69.04574141,33.53504244,0,"Ataa Gul Mosque",1303086,"Paktya",2,"Zurmat",2,"Sahak",13,"Village",3
68.94573841,33.4693094,1,"Dawlat Zo High School",1303091,"Paktya",2,"Zurmat",1,"Makawa Dawlatzai",13,"Village",3
69.0375,33.3133333,3,"New Madrassa",1303103,"Paktya",6,"Zurmat",3,"Arma Astogan",13,"Village",3
68.92159197,33.47088388,3,"Koti Khel School",1303090,"Paktya",5,"Zurmat",2,"Koti Khel",13,"Building",3
69.09300288,33.26073461,1,"Shahi Kot School",1303101,"Paktya",2,"Zurmat",1,"Arma Shahi Kot",13,"Village",3
63.64135239,35.32536504,3,"Mahalla-E- Paheen  School",3105168,"Badghis",5,"Bala Murghab",2,"Mahalla-E- Paheen",31,"Village",5
63.390032,34.936695,2,"Karez School",3104071,"Badghis",3,"Qadis",1,"Karez School",31,"Village",4
63.44267507,34.92266384,1,"Shuraab-E- Balla Village Mosque",3104072,"Badghis",2,"Qadis",1,"Shuraab-E- Balla",31,"Building",4
62.275976,33.73633634,1,"Chahar Sang Mosque",3209292,"Herat",3,"Adraskan",2,"Chahar Sang",32,"Building",9
61.37585892,33.78645091,1,"Kaftari Mosque",3209463,"Herat",2,"Adraskan",1,"Kaftari",32,"Village",9
63.05150017,33.8195329,1,"Gallah-E- Chashmah Tent",3209297,"Herat",2,"Adraskan",1,"Gallah Chashmah Village",32,"Building",9
61.71048228,33.68685623,1,"Tanoora Mosque",3209293,"Herat",2,"Adraskan",1,"Tanoorah",32,"Building",9
62.02672584,33.6352428,1,"Chahe Surkhak Mosque",3209294,"Herat",2,"Adraskan",1,"Chahe Surkhak",32,"Building",9
63.309833,33.609177,1,"Damana Mosque",3311200,"Farah",2,"Pur Chaman",1,"Damana",33,"Village",11
61.46122843,32.40668272,1,"Karizak Mosque",3304084,"Farah",2,"Qala-E-Kah",1,"Karizak",33,"Village",4
63.55801623,32.1934924,1,"Dangar Abad",3406057,"Nimroz",2,"Delaram",1,"Dangar Abad",34,"Village",6
63.51668076,32.17608693,1,"Pozagi",3406056,"Nimroz",2,"Delaram",1,"Pozagi",34,"Village",6
69.27440977,35.03588373,1,"3 Dukana Ancho Mosque",304048,"Parwan",2,"Sayid Khial",1,"3 Dukana-E-Ancho",3,"Building",4
67.062950311,33.096468793,1,"Nawa Peshi Masque",1116407,"Ghazni",2,"Malestan",1,"Nawa Peshi",11,"Village",16
67.408612831,32.970928707,1,"Ayatullah Mudares School",1114408,"Ghazni",2,"Jaghuri",1,"Kharbid",11,"District",14
71.135524014,35.278636672,2,"Shingal Masque",1602076,"Nuristan",3,"Waygal",1,"Shingul",16,"Village",2
70.966364959,35.246119477,1,"Zelikan Masque",1602077,"Nuristan",2,"Waygal",1,"Zelikan",16,"District",2
71.093226514,35.203161615,1,"Sarigul Masque",1602078,"Nuristan",2,"Waygal",1,"Sarigul",16,"District",2
63.796220288,33.522542349,2,"Naga School",2310240,"Ghor",3,"Saghar",1,"Naga",23,"Building",10
64.0691541,35.38943605,1,"Dahan-E- Khesi Village Mosque",3106120,"Badghis",2,"Jawand",1,"Dahan-E- Khesi Village",31,"Village",6
64.04718085,35.18390847,1,"Qarye Petow Village Mosque",3106122,"Badghis",3,"Jawand",2,"Petow",31,"Building",6
64.141763,35.17171239,1,"Yak Mirawk Mosque",3106115,"Badghis",2,"Jawand",1,"Yak Mirawk",31,"Village",6
61.48849991,35.27982619,2,"Seya Kamarak Primary School",3208202,"Herat",3,"Gulran",1,"Seya Kamarak",32,"Village",8
61.83983392,33.63642169,2,"Tirgerd Primary School",3209280,"Herat",4,"Adraskan",2,"Tirgerd Village",32,"Building",9
62.22187356,33.25892481,2,"Shahr Abad School",3214332,"Herat",4,"Shindand",2,"Shahr Abad-E-Awal",32,"Building",14
62.17735029,33.22023386,1,"Sano Ghan Mosque",3214333,"Herat",2,"Shindand",1,"Shahr Abad-E-Duowm",32,"Village",14
62.18547395,33.23695064,1,"Maruf Khel Mosque",3214467,"Herat",2,"Shindand",1,"Maruf Khel",32,"Village",14
62.17039827,33.21344493,2,"Bakht Abad Mosque",3214334,"Herat",3,"Shindand",1,"Shahr Abad Seowm",32,"Village",14
62.20091705,33.22629835,1,"Chahar Qala-E-Awal School",3214335,"Herat",2,"Shindand",1,"Chahar Qala-E-Awal",32,"Village",14
61.72258666,34.90709158,2,"Maishmast School",3208217,"Herat",3,"Gulran",1,"Maishmast",32,"Building",8
61.782366723,34.200256061,2,"Cultural Asosiation",3205477,"Herat",3,"Zendajan",1,"Sang Tarqida",32,"Building",5
61.88833484,34.03088628,1,"Kariz Pada Clinic",3205457,"Herat",2,"Zendajan",1,"Kariz Pada Village",32,"Building",5
61.92164462,34.15200792,2,"Pehrah School",3205269,"Herat",3,"Zendajan",1,"Pehrah",32,"Building",5
61.5790027,35.33027556,2,"Chah-E- Kehsani Mosque",3208209,"Herat",3,"Gulran",1,"Chah-E-Kasani",32,"Village",8
61.68544184,35.09788233,3,"Gulran Khawgiani Clinic",3208198,"Herat",5,"Gulran",2,"Gulran Khawgiani",32,"Village",8
61.9294413,34.99570652,2,"Tootchi Primary School",3208210,"Herat",5,"Gulran",3,"Tootechi",32,"Village",8
70.48313914,37.70023313,2,"Pateer School",1714237,"Badakhshan",3,"Raghistan",1,"Pateer",17,"Building",14
70.6780058,37.69277094,1,"Khonelar School",1714232,"Badakhshan",2,"Raghistan",1,"Khonelar",17,"Building",14
70.98677919,37.54389186,2,"Khenj Mosque",1703227,"Badakhshan",3,"Arghanj Khwah",1,"Khenj",17,"Building",3
70.90219588,37.36685091,1,"Qala-E-Mirza Shah  School",1703226,"Badakhshan",2,"Arghanj Khwah",1,"Qala-E-Mirza Shah",17,"Building",3
71.01880087,37.31887798,1,"Pul Zarewan School",1703225,"Badakhshan",2,"Arghanj Khwah",1,"Pul Zarewan",17,"Building",3
67.78056031,34.40716214,2,"Tagab-E-Ramoz High School",409044,"Wardak",3,"Markaz-E-Behsud",1,"Tagab Ramoz Village",4,"Building",9
67.67671138,34.41956246,2,"Kotal-E-Molla Yaqub School",409045,"Wardak",3,"Markaz-E-Behsud",1,"Kutal-E-Molla Yaqub",4,"Building",9
67.90390021,34.34495092,2,"Bazar-E-Markaz",409053,"Wardak",3,"Markaz-E-Behsud",1,"Bazar-E-Markaz",4,"Village",9
67.82075307,34.35439569,2,"Rahqul Girls High School",409054,"Wardak",3,"Markaz-E-Behsud",1,"Rahqul",4,"Building",9
68.00233915,34.24592389,2,"Mer Hazar-E-Kajab High School",409057,"Wardak",3,"Markaz-E-Behsud",1,"Mer Hazar Village",4,"Building",9
67.88883324,34.23645946,1,"Dahan Oji School",409058,"Wardak",2,"Markaz-E-Behsud",1,"Dahan-E-Oji",4,"Village",9
68.817715,34.443698,2,"Kohi Zaiolat Tent",403024,"Wardak",3,"Jalrez",1,"Ahmad Zai Village",4,"Village",3
69.05395878,34.10328018,4,"Poorak School",501005,"Logar",7,"Puli Alam",3,"Konjak",5,"Building",1
68.98776353,34.04012699,3,"Qala-E-Ghafar School",501006,"Logar",5,"Puli Alam",2,"Qala-E-Ghafar",5,"Building",1
69.09519062,34.08332936,4,"Dadokhel Secondary School",501008,"Logar",5,"Puli Alam",1,"Dado Khel",5,"Building",1
69.09555773,33.79215054,6,"Altamor Secondary School",501009,"Logar",8,"Puli Alam",2,"Altamor",5,"Building",1
68.99726053,33.92307355,2,"Qala-E-Shaki Boys And Girls School",502027,"Logar",4,"Baraki Barak",2,"Qala-E-Shaki",5,"Building",2
68.8798511,33.96201754,2,"Pul-E-Ghazi School And Clinic",502028,"Logar",3,"Baraki Barak",1,"Chalozaye",5,"Building",2
69.31619672,33.9591162,3,"Dubandi School",504049,"Logar",5,"Khushi",2,"Dubandi Baghal",5,"Building",4
69.14851356,34.29448544,4,"Safid Sang School",505050,"Logar",5,"Mohammad Agha",1,"Safid Sang",5,"Building",5
69.23325801,34.22404976,1,"Aab Paran School",505052,"Logar",2,"Mohammad Agha",1,"Aabparan",5,"Village",5
69.25029834,34.3103209,1,"Dashtak School",505053,"Logar",2,"Mohammad Agha",1,"Dashtak Village",5,"Village",5
69.05883474,34.15596354,2,"Moghul Khel Girls School",505063,"Logar",3,"Mohammad Agha",1,"Moghul Khel",5,"Building",5
69.27870853,34.14073266,2,"Dara Mosque",505064,"Logar",3,"Mohammad Agha",1,"Dara Village",5,"Village",5
68.86439268,33.70320742,4,"Kotagi School",506071,"Logar",7,"Khar War",3,"Gudi Khel",5,"Building",6
68.9099557,33.66324174,4,"District Compound Secondary School",506072,"Logar",6,"Khar War",2,"Jozi District",5,"Building",6
69.01007298,34.01109444,6,"Omar Farooq High School",501001,"Logar",10,"Puli Alam",4,"Provincial Center",5,"Building",1
68.91264852,33.96563407,2,"Zehqom Khel School",502034,"Logar",3,"Baraki Barak",1,"Zahqom Khel",5,"Building",2
68.86682476,33.92275255,2,"Qala-E-Mami School",502035,"Logar",3,"Baraki Barak",1,"Qala-E-Momi",5,"Building",2
68.8988969,33.94915131,2,"Hazrat-E-Bilal High School",502038,"Logar",3,"Baraki Barak",1,"Pul-E-Ghazi",5,"Village",2
68.89852732,33.93784771,2,"Cheheltan School",502039,"Logar",4,"Baraki Barak",2,"Cheheltan",5,"Building",2
69.237895811,34.133906135,2,"Haro Mosque",505056,"Logar",3,"Mohammad Agha",1,"Borag",5,"Village",5
69.08412778,34.20199854,3,"Old District Building",505057,"Logar",5,"Mohammad Agha",2,"Mohammad Agha",5,"Building",5
69.71557287,34.17792999,6,"Chotra School",507075,"Logar",10,"Azra",4,"Chotra",5,"Building",7
70.440749636,34.436673805,0,"Experimental High School",601002,"Nangarhar",8,"Jalalabad",8,"D03-Nahia 3",6,"Building",1
70.440170083,34.437137181,6,"Faculty Of Education",601003,"Nangarhar",6,"Jalalabad",0,"D03-Nahia 4",6,"Building",1
70.468140692,34.428620296,0,"Allayee High School",601004,"Nangarhar",8,"Jalalabad",8,"D04-Nahia 4",6,"Building",1
70.42533898,34.36220652,5,"Jami Mosque",601012,"Nangarhar",8,"Jalalabad",3,"D06-Nahia 6",6,"Building",1
70.44159363,34.43075018,0,"Araban School",601022,"Nangarhar",7,"Jalalabad",7,"D03-Nahia 3",6,"Building",1
70.432748035,34.423495756,7,"Teacher Training Institution",601023,"Nangarhar",7,"Jalalabad",0,"D05-Nahia 5",6,"Building",1
70.46391918,34.41656773,5,"Zer Mosque",601033,"Nangarhar",5,"Jalalabad",0,"D04-Nahia 4",6,"Building",1
70.46371397,34.4206627,0,"Kochi Mosque",601034,"Nangarhar",5,"Jalalabad",5,"D04-Nahia 4",6,"Building",1
70.52953363,34.48965313,3,"Wuch Tangai High School",602060,"Nangarhar",4,"Behsud",1,"Woch Tangahe",6,"Village",2
70.52382896,34.46278846,7,"Baanda Mosque",602061,"Nangarhar",7,"Behsud",0,"Bani Gah",6,"Village",2
70.41955459,34.45455709,3,"Bahr Abad Primary School",602070,"Nangarhar",4,"Behsud",1,"Bahr Abad",6,"Village",2
70.45101188,34.45362492,5,"Bahr Abad High School",602072,"Nangarhar",7,"Behsud",2,"Bahr Abad",6,"Building",2
70.32336954,34.4161355,5,"Faqrullah School",603093,"Nangarhar",7,"Surkh Rud",2,"Koz Sultanpoor",6,"Village",3
70.32508733,34.41861555,3,"Girls' High School",603094,"Nangarhar",5,"Surkh Rud",2,"Koz Sultanpoor",6,"Village",3
70.5641371,34.43055085,0,"Khashe Maidan",605154,"Nangarhar",3,"Kama",3,"Khashe",6,"Village",5
70.64232085,34.44478459,2,"Spadree Mosque",605155,"Nangarhar",3,"Kama",1,"Spadree",6,"Village",5
69.409831603,34.527282135,2,"Abdul Wahab Mosque",101532,"Kabul",3,"Nahia_21",1,"Deh Sabz_District_21",1,"Building",1
69.081970476,34.607128282,4,"Shahrak Tlaie High School",101534,"Kabul",6,"Nahia_17",2,"Shahrak Tlaie Town",1,"Building",1
69.065739805,34.6980502,2,"Mosque",106543,"Kabul",3,"Shakar Dara",1,"Asad Abad",1,"District",6
69.164118577,34.796639446,2,"Moqawmat Secondary School",110544,"Kabul",3,"Kalakan",1,"Bazari Village",1,"Building",10
69.110767549,34.571819868,2,"Yaqob Mosque",101523,"Kabul",3,"Nahia_11",1,"Behaind Lwai 16",1,"Building",1
69.334773429,34.517598796,2,"Ghulam Sedeq High School",101524,"Kabul",3,"Nahia_12",1,"Arzan Qimat 10Th Block",1,"Building",1
69.335241564,34.50585351,2,"Sedeq Ullah Risghteen High School",101525,"Kabul",3,"Nahia_12",1,"Arzan Qimat 13Th Block",1,"Building",1
69.199825777,34.878948239,2,"Jar Chi Secondary School",114548,"Kabul",3,"Qarabagh",1,"Jar Chi",1,"Village",14
69.14901622,34.830226025,2,"Qala Haji Secondary School",114549,"Kabul",3,"Qarabagh",1,"Qala Haji",1,"Village",14
69.844140517,34.731187849,2,"Rod Bar School",115550,"Kabul",3,"Surbi",1,"Rod Bar",1,"Building",15
62.332258871,34.775884096,2,"School",3207479,"Herat",3,"Kushk (Rubat-E-Sangi)",1,"Jafar Big Khurasani",32,"Building",7
61.67071436,31.948599928,2,"Sabz Gazi School",3309252,"Farah",3,"Lash-E-Juwayn",1,"Sabz Gazi",33,"Building",9
69.070626877,34.159158764,2,"Aqeb Bazar Mosque",505083,"Logar",3,"Mohamad Agha",1,"Waghjan Bazar",5,"Building",5
70.412766381,34.39038983,3,"Shahrak Saiaf Mosque",601508,"Nangarhar",4,"Jalalabad",1,"Farm Hada Family",6,"Building",1
69.697688548,35.40950574,2,"Khatam Alanbia School",804102,"Panjshir",3,"Hissa-E-Awal Khinj",1,"Khenj Center_Shah Chehra",8,"Building",4
69.762265053,35.468576038,2,"Muhammad Pana Shaheed School",804103,"Panjshir",3,"Hissa-E-Awal Khinj",1,"Zarian Shahr",8,"Building",4
68.835266733,36.158274333,2,"Primary School",905269,"Baghlan",3,"Baglan-E-Jadeed",1,"Shotur Ghalt",9,"Building",5
67.616923909,35.196563586,2,"Samuch Ha Mosque",1003172,"Bamyan",3,"Saighan",1,"Samuch Ha",10,"Building",3
67.477593806,35.120996074,2,"Kado Khana Mosque",1003173,"Bamyan",3,"Saighan",1,"Kado Khana",10,"Building",3
66.694398439,35.095926872,2,"Pai Wcha Mosque",1005174,"Bamyan",3,"Yakawlang",1,"Sartosari",10,"Building",5
66.772121398,34.370082016,2,"Dahan Kohdar Madrasa",1006181,"Bamyan",3,"Panjab",1,"Dahan Kahdar",10,"Building",6
67.131806222,34.429049929,2,"Do Abi Secondary School",1006182,"Bamyan",3,"Panjab",1,"Do Abi",10,"Building",6
69.639397735,33.836450892,2,"Transport Station",1308219,"Paktya",3,"Ahmadaba",1,"Mama Khil Village",13,"Building",8
70.815566263,34.61375031,2,"Mosque",1510122,"Kunar",3,"Khas Kunar",1,"Chambari",15,"Building",10
70.524157149,37.173763397,2,"Laiaba Femal High School",1701283,"Badakhshan",3,"Faiz Abad",1,"Laiaba",17,"Building",1
70.458967962,36.999119419,2,"Dehdhi Femal School",1702290,"Badakhshan",3,"Argo",1,"Dur Khan",17,"Building",2
70.311260469,37.344768612,2,"Bid Kalan High School",1704291,"Badakhshan",3,"Yaftal-E-Sufla",1,"Bid Kalan",17,"Building",4
70.418248562,37.575958799,2,"Madrasa",1709299,"Badakhshan",3,"Yawan",1,"Tir Garan",17,"Building",9
70.843157053,36.839787979,2,"Kharandab Female School",1710300,"Badakhshan",3,"Jurm",1,"Kharandab",17,"Building",10
70.253924678,37.419336228,2,"Ghazanfar Paien Mosque",1713308,"Badakhshan",3,"Shahr-E-Buzurg",1,"Ghanghar Paian",17,"Building",13
70.211612177,36.882426342,2,"Wahdat Abad Madrasa",1715309,"Badakhshan",3,"Khash",1,"Wahdat Abad",17,"Building",15
70.780727362,36.172689129,2,"Lahjor Sho School",1726316,"Badakhshan",3,"Kiran Wa Menjan",1,"Lahjor Sho",17,"Building",26
67.966526376,35.523909685,2,"Sorkh Qala Female School",2005100,"Samangan",3,"Roi-Do-Ab",1,"Choqurak",20,"Building",5
67.339154017,35.910533051,2,"School",2006101,"Samangan",3,"Dara-E-Soof-E-Payin",1,"Qaria Taqchi",20,"Building",6
66.305132947,33.974521469,2,"Mosque",2404176,"Daykundi",3,"Ashtarlay",1,"Taleej",24,"Building",4
66.204876648,33.896962861,2,"Mosque",2404177,"Daykundi",3,"Ashtarlay",1,"Khar Bid Hulia",24,"Building",4
65.868928745,33.42558173,2,"Mosque",2406186,"Daykundi",3,"Kiti",1,"Ghola Kisaw",24,"Building",6
65.694788847,33.561571513,2,"Madrasa",2406187,"Daykundi",3,"Kiti",1,"Korangak",24,"Building",6
66.870527954,32.171947776,2,"Kagari Mosque",2601046,"Zabul",3,"Qalat",1,"Kagari, Amaki",26,"Building",1
66.985556188,32.153003897,2,"Lwar Kariz Mosque",2601047,"Zabul",3,"Qalat",1,"Miranzaie",26,"Building",1
67.004875625,31.955573634,2,"Moque",2603056,"Zabul",3,"Shinkai",1,"Omar Zai",26,"Building",3
65.368902197,36.043749479,2,"Mosque",2805125,"Jawzjan",3,"Qush Tepa",1,"Gardan",28,"Village",5
62.875309156,34.708394648,2,"Sang Lawh Mosque",3102192,"Badghis",3,"Ab Kamari",1,"Sang Lawh",31,"Building",2
69.820944264,33.264825991,2,"Haji Pir Padsh Village Mosque",1404180,"Khost",3,"Tanay",1,"Pir Padsha Village",14,"Building",4
65.241033911,35.305476106,2,"Mosque",2910215,"Faryab",3,"Kohistan",1,"Diwarak",29,"Village",10
63.6732466,32.61456274,2,"Qala Kohna Boys Primary School",3310172,"Farah",3,"Gulistan",1,"Qala-E-Kohna",33,"Village",10
69.222316154,35.175362331,2,"Takhma Mosque",306064,"Parwan",3,"Salang",1,"Takhma",3,"Building",6
63.863211312,34.715314415,1,"Nawa Mullah Gadah Mosque",3104080,"Badghis",2,"Qadis",1,"Nawa Mullah Gadah",31,"Building",4
68.646067116,34.916356754,1,"Ziarat-E-Shah Daleer Lolenj",309142,"Parwan",2,"Surkhi Parsa",1,"Lolenj",3,"Building",9
69.17511911,34.5108701,3,"Takya Khana-E-Umomi",101013,"Kabul",5,"Kabul-D01",2,"Chendawol",1,"Building",1
69.13307222,34.5695,4,"No.16Th Secondary School",101244,"Kabul",7,"Kabul-D11",3,"Qala-E-Najarha",1,"Building",1
68.964355,34.54277991,2,"Orya Khel Secondary School",102417,"Kabul",4,"Paghman",2,"Orya Khel",1,"Building",2
68.94906596,34.48005115,2,"Saha-E-Kuchiha",102418,"Kabul",3,"Paghman",1,"Chawk Arghandi",1,"Village",2
69.1171451,34.35229222,2,"Malik Khani House",103422,"Kabul",3,"Chahar Asyab",1,"Nowniaz",1,"Village",3
69.14518153,34.41689761,2,"Chahar Asyab Boys High School",103423,"Kabul",3,"Chahar Asyab",1,"Bala Qala",1,"Building",3
69.200684062,34.470105212,2,"Shaheed Mohammad Arif Zarif Secondary School",104459,"Kabul",4,"Bagrami",2,"Valayati",1,"Building",4
69.31333333,34.4675,2,"Kariz Bakr Primary School",104460,"Kabul",3,"Bagrami",1,"Karez Bakr Village",1,"Building",4
69.394542176,34.646100641,1,"Deh Sabz-E-Khas Girls High School",105472,"Kabul",2,"Dehsabz",1,"Deh Sabz Khas",1,"Building",5
69.16959117,33.55770078,5,"Ibrahim Khel School",1301006,"Paktya",8,"Gardez",3,"Ibrahim Khel",13,"Building",1
69.16432346,33.63602654,4,"Robaat Boys School",1301007,"Paktya",4,"Gardez",0,"Robaat Village",13,"Building",1
69.45204473,33.75416709,3,"Karez Mosque",1306031,"Paktya",3,"Sayyid Karam",0,"Karez",13,"Building",6
69.45010404,33.75343072,0,"Karez School",1306032,"Paktya",2,"Sayyid Karam",2,"Karez",13,"Building",6
69.81470407,33.80422075,0,"District Central Hospital",1310157,"Paktya",4,"Samkani",4,"Chamkani, Shahr-E-Naw",13,"Building",10
69.74202191,33.79689135,0,"Sultan House",1310159,"Paktya",4,"Samkani",4,"Tanni, Bagyaar",13,"Building",10
69.76232377,33.71254472,4,"Eid Gul Mosque",1310160,"Paktya",4,"Samkani",0,"Mangyaar Village",13,"Village",10
69.95692123,33.31388832,3,"Rasool House",1401047,"Khost",4,"Khost",1,"Bangi Bagh",14,"Building",1
70.02169062,33.35022909,3,"Dere Madrassa",1401161,"Khost",5,"Khost",2,"Deri",14,"Building",1
69.86801995,33.29951064,1,"Tora Wari High School Degan",1402085,"Khost",2,"Manduzay",1,"Tora Worrai",14,"Building",2
69.8617206,33.32307098,1,"Sayda Jan Mosque",1402086,"Khost",2,"Manduzay",1,"Deganano Village",14,"Building",2
69.5562466,36.74563482,3,"Bolak Orta Baz Primary School",1801017,"Takhar",5,"Taluqan",2,"Bolak Orta Baz",18,"Building",1
69.64108956,36.59439838,3,"District Office",1806083,"Takhar",5,"Namak Ab",2,"Bekh Kotal",18,"Building",6
66.77677677,36.89227926,2,"Elqechee School",2106159,"Balkh",3,"Balkh",1,"Elqechee Village",21,"Building",6
62.14796166,34.36007106,3,"Abul Waleed Mosque",3202038,"Herat",6,"Enjil",3,"Abul Waleed",32,"Building",2
62.135461035,34.344170547,3,"Gow Butan High School",3202039,"Herat",5,"Enjil",2,"Gow Butan",32,"Building",2
62.444844685,34.376802157,1,"Islam Abad School",3204158,"Herat",2,"Karrukh",1,"Islam Abad Village",32,"Building",4
62.39578671,34.35810732,1,"Pahlawan Peri Scondary School",3204159,"Herat",2,"Karrukh",1,"Pahlawan Peri Village",32,"Building",4
62.3171772,34.54668731,1,"Korpa School",3204163,"Herat",3,"Karrukh",2,"Korpa Village",32,"Building",4
63.0914111,34.57343081,2,"Kochis Location",3204164,"Herat",3,"Karrukh",1,"Mjid Chobi",32,"Village",4
62.086483843,32.354502063,2,"Sang Zor Mosque",3301247,"Farah",3,"Farah",1,"Sang Zor",33,"Building",1
61.390737446,32.43890723,2,"Angiran School",3304248,"Farah",3,"Qala-E-Kah",1,"Anjeeran",33,"Building",4
67.781931516,34.833747317,2,"Karte Solh High School",1001168,"Bamyan",3,"Bamyan",1,"Mulah Ghulam",10,"Building",1
67.51523845,34.878602828,2,"Mosque",1001169,"Bamyan",3,"Bamyan",1,"Dahan Jaopalan",10,"Building",1
64.97777472,36.791177819,2,"Qepchaq Secondary School",2911216,"Faryab",3,"Qaram Qul",1,"Qep Chap",29,"District",11
62.039847144,31.242513384,2,"Sarkanak School",3403061,"Nimroz",3,"Asl-E-Chakhansur",1,"Haji Mir Ali",34,"Building",3
62.64943497,34.88183403,2,"Muhammad Abad Cheshma Khafi Mosque(Male)",3210414,"Herat",2,"Kushk-E-Kuhna",0,"Chashma-E- Khafi Village",32,"Building",10
69.397763303,34.534410934,2,"Hamza Mosque",101535,"Kabul",3,"Nahia_21",1,"Deh Sabz_District_21",1,"District",1
69.04473323,34.730287551,2,"Qul Afghan Primary School",111545,"Kabul",3,"Guldara",1,"Qul  Afghan",1,"Building",11
69.067483461,34.776825995,2,"Qala Muqareb Mosque",112546,"Kabul",3,"Farza",1,"Bostan",1,"Village",12
69.250474309,34.823929213,2,"Alas Ghan High School",114547,"Kabul",3,"Qarabagh",1,"Barik Ab Town",1,"Building",14
70.095854,35.6960058,3,"Balaye Kucha Mosque",807066,"Panjshir",3,"Paryan",0,"Karpitab",8,"Village",7
70.808571947,34.249982773,2,"Marko High School",616520,"Nangarhar",3,"Shinwar",1,"Marko",6,"Building",16
70.933099367,34.100566734,2,"Anjeer Village Secondary School",622521,"Nangarhar",3,"Dur Baba",1,"Ageer Village",6,"Building",22
