PC_number,PS_number,Eng- Qutbuddin Hilal,Dr.Abdullah Abdullah,Zalmai Rassoul,Abdul Rahim Wardak,Quayum Karzai,Prof-Abdo Rabe Rasool Sayyaf,Dr.Mohammad Ashraf Ghani Ahmadzai,Mohammad Daoud Sultanzoy,Mohd. Shafiq Gul Agha Sherzai,Mohammad Nadir Naeem,Hedayat Amin Arsala,Total
3104077,1,1,310,2,0,1,218,59,2,1,0,2,596
3104077,2,0,297,0,1,1,70,229,1,0,0,0,599
3104078,1,6,329,74,0,0,220,37,3,0,0,0,669
3104078,2,0,431,0,0,0,54,23,0,0,0,0,508
3104078,3,2,389,0,0,0,180,11,1,0,0,0,583
3104079,1,0,231,0,0,0,356,2,0,1,0,0,590
3104079,2,2,210,0,0,0,385,0,0,0,0,0,597
3104080,1,0,286,1,0,0,268,0,3,0,0,0,558
3104080,2,0,205,1,0,0,123,3,0,0,0,0,332
3104081,1,2,154,8,1,0,66,4,1,2,0,2,240
3104081,2,5,220,14,1,4,53,27,2,0,0,5,331
3104081,3,0,221,0,0,0,136,208,1,0,0,0,566
3104082,1,1,104,1,0,0,1,3,0,0,0,0,110
3104082,2,0,20,0,0,0,0,0,0,0,0,0,20
3104084,1,1,71,0,0,0,9,21,0,0,1,1,104
3104088,1,0,27,0,0,0,0,0,0,0,0,0,27
3104088,2,0,139,0,3,0,8,1,0,0,1,1,153
3104177,1,14,70,5,1,1,34,12,2,1,1,0,141
3104177,2,11,79,19,0,1,71,10,0,1,2,3,197
3104178,1,64,66,3,2,0,160,1,1,2,0,0,299
3104193,1,5,374,3,0,0,85,9,1,1,0,6,484
3104193,2,1,502,4,0,0,54,6,9,6,0,4,586
3104193,3,5,454,4,0,0,104,9,2,3,0,30,611
3105147,1,14,92,94,0,6,1,338,2,3,3,1,554
3105147,2,6,150,118,2,6,4,198,7,5,1,0,497
3105148,1,6,35,40,0,0,6,63,1,0,0,1,152
3105148,2,3,20,37,0,0,3,33,0,1,0,0,97
3105149,1,0,2,82,0,5,60,419,1,0,1,0,570
3105149,2,1,115,59,0,0,78,280,5,5,0,0,543
3105149,3,0,17,220,0,0,48,234,0,3,0,0,522
3105150,1,4,3,220,0,0,4,47,0,19,0,0,297
3105150,2,8,9,66,0,0,90,223,0,14,2,0,412
3105153,1,0,0,204,0,0,137,249,0,0,0,0,590
3105153,2,0,16,81,0,1,239,254,0,0,0,0,591
3105158,1,0,12,33,0,0,0,1,0,0,0,0,46
3105158,2,1,28,177,0,0,0,46,0,0,0,0,252
3105188,1,6,4,96,0,1,0,18,0,92,1,0,218
3105189,1,0,213,17,0,1,0,106,1,0,0,0,338
3105189,2,0,129,46,0,3,0,205,0,0,0,0,383
3105194,1,0,307,36,0,0,1,149,2,0,0,0,495
3106089,1,21,214,3,0,0,6,1,2,0,1,2,250
3106089,2,21,206,3,0,0,16,3,1,0,0,2,252
3106089,3,47,209,1,1,1,11,1,3,1,0,2,277
3106091,1,0,416,82,0,0,77,3,5,0,0,2,585
3106091,2,0,546,1,0,0,48,2,0,0,0,0,597
3106092,1,14,559,8,0,0,1,14,1,0,0,0,597
3106092,2,10,568,7,0,0,9,5,0,0,0,0,599
3106093,1,0,195,0,0,0,400,0,0,0,0,0,595
3106093,2,76,209,0,0,0,309,3,0,3,0,0,600
3106095,1,5,311,0,0,1,21,256,0,2,0,0,596
3106095,2,8,459,4,0,1,34,77,7,2,1,1,594
3106096,1,50,494,0,0,0,42,0,14,0,0,0,600
3106096,2,12,521,26,0,0,37,2,1,1,0,1,601
3106097,2,2,540,0,0,0,18,18,1,0,0,0,579
3106101,1,27,437,2,0,0,15,108,0,0,0,0,589
3106101,2,53,386,98,0,0,7,52,0,0,0,0,596
3106102,1,13,162,110,0,0,98,214,0,0,0,0,597
3106102,2,25,119,71,0,0,22,330,0,0,0,0,567
3106103,1,33,409,50,1,0,100,0,1,3,0,0,597
3106103,2,4,354,49,0,0,15,187,0,0,2,0,611
3106104,1,0,514,0,0,0,86,0,0,0,0,0,600
3106104,2,0,488,0,0,0,100,8,0,0,0,0,596
3106105,1,0,450,0,0,0,50,100,0,0,0,0,600
3106105,2,1,456,0,0,0,5,111,1,0,0,3,577
3106106,1,43,407,0,0,0,143,0,0,0,0,0,593
3106107,1,0,540,0,0,0,15,41,0,1,0,0,597
3106107,2,0,561,0,0,0,31,0,1,1,0,0,594
3106108,1,9,574,0,0,0,14,0,2,0,0,0,599
3106108,2,0,557,2,0,0,11,22,0,0,0,0,592
3106109,1,0,520,0,0,0,80,0,0,0,0,0,600
3106109,2,0,512,0,0,0,78,0,0,0,0,0,590
3106110,1,50,150,0,0,0,394,0,0,3,0,0,597
3106110,2,105,428,0,0,0,67,0,0,0,0,0,600
3106112,1,15,379,0,0,0,126,72,3,1,0,1,597
3106112,2,0,305,0,0,0,224,52,0,0,0,1,582
3106113,1,0,312,0,0,0,281,0,0,1,0,0,594
3106113,2,0,243,0,0,0,347,0,0,0,0,0,590
3106114,1,14,494,0,0,0,27,63,2,0,0,0,600
3106114,2,5,404,0,0,0,171,20,0,0,0,0,600
3106179,1,4,406,43,0,0,118,20,0,0,0,0,591
3106179,2,3,390,34,0,0,65,93,0,0,0,0,585
3106180,1,3,505,34,0,0,6,25,0,0,1,0,574
3106180,2,0,587,13,0,0,0,0,0,0,0,0,600
3106195,1,6,443,0,0,0,132,0,1,0,0,0,582
3106195,2,0,595,0,0,0,3,0,0,0,0,0,598
3106195,3,101,436,0,0,0,60,0,0,0,0,0,597
3106196,1,44,321,16,0,0,91,123,0,0,0,0,595
3106196,2,26,414,25,0,0,17,81,0,5,0,0,568
3106196,3,7,517,0,0,0,34,0,1,14,0,0,573
3106197,1,7,422,42,0,0,22,0,1,0,0,0,494
3106197,2,8,420,39,0,0,70,0,0,0,0,0,537
3106197,3,5,387,78,0,0,24,0,0,0,0,0,494
3106198,1,22,455,0,0,0,45,65,0,0,0,1,588
3106198,2,75,481,2,0,0,38,0,2,1,0,0,599
3106198,3,173,401,1,0,0,21,0,0,1,0,0,597
3106199,1,47,262,60,0,0,86,142,0,0,1,0,598
3106199,2,9,321,97,0,0,162,5,1,5,0,0,600
3106199,3,19,109,39,0,0,268,154,0,1,0,1,591
3106200,1,23,455,0,0,0,73,34,0,0,0,0,585
3106200,2,28,414,0,0,0,71,31,4,0,0,6,554
3106200,3,7,267,0,0,0,142,57,0,0,0,0,473
3106201,1,24,530,2,0,0,35,0,4,0,0,0,595
3106201,2,132,415,0,0,0,50,0,0,2,0,0,599
3106201,3,106,291,47,0,0,85,0,2,0,0,0,531
3107124,1,0,528,22,0,0,0,50,0,0,0,0,600
3107124,2,1,7,441,0,0,0,151,0,0,0,0,600
3107124,3,0,7,7,0,0,526,50,3,7,0,0,600
3107125,1,0,519,6,0,0,55,20,0,0,0,0,600
3107125,2,0,514,4,0,0,75,7,0,0,0,0,600
3107125,3,0,521,1,0,0,69,6,3,0,0,0,600
3107140,1,0,380,64,0,0,127,28,0,1,0,0,600
3107140,2,0,448,70,0,0,75,4,1,2,0,0,600
3107140,3,0,460,46,0,0,91,3,0,0,0,0,600
3107143,1,5,121,0,0,0,471,3,0,0,0,0,600
3107143,2,0,500,5,0,0,95,0,0,0,0,0,600
1401001,1,5,0,32,1,0,1,95,0,0,1,0,135
1401001,2,7,0,18,0,1,0,71,0,0,0,1,98
1401001,3,8,4,19,0,0,0,96,0,0,0,0,127
1401001,4,0,0,10,0,1,0,33,0,0,3,0,47
1401001,5,0,0,0,0,0,0,0,0,0,0,0,0
1401002,1,7,0,23,0,0,0,77,0,0,3,0,110
1401002,2,1,1,10,0,1,0,46,1,0,0,0,60
1401002,3,0,0,1,0,0,0,18,1,0,2,0,22
1401003,1,10,8,5,2,0,1,147,0,0,1,1,175
1401003,2,12,6,8,0,0,0,195,0,0,0,0,221
1401003,3,14,3,16,0,1,3,234,0,0,1,1,273
1401003,4,31,97,26,4,4,5,406,3,6,8,4,594
1401004,1,9,12,16,0,3,3,217,1,1,1,2,265
1401004,2,24,80,34,4,5,8,356,6,2,8,8,535
1401005,2,30,87,137,0,0,0,297,5,0,0,0,556
1401007,1,0,1,0,0,0,0,31,0,0,0,0,32
1401008,1,1,11,5,0,1,2,116,0,0,0,0,136
1401008,2,0,0,30,0,0,0,374,0,0,0,0,404
1401009,1,3,1,6,0,0,0,241,0,0,0,0,251
1401009,2,46,20,7,10,9,10,360,9,3,4,12,490
1401010,1,3,1,8,0,0,2,217,1,2,0,0,234
1401010,2,0,0,5,0,0,0,220,0,0,0,0,225
1401011,1,1,1,19,0,0,1,75,0,0,0,0,97
1401011,2,0,9,19,0,0,0,39,0,0,0,0,67
1401012,1,9,5,37,1,0,0,22,1,0,0,0,75
1401012,2,2,2,19,0,0,0,46,0,0,0,0,69
1401013,1,20,6,7,0,0,5,370,0,0,0,2,410
1401013,2,27,15,8,0,0,7,357,1,0,0,3,418
1401013,3,0,1,0,0,0,0,87,0,0,0,0,88
1401013,4,0,4,0,1,0,0,98,0,0,0,0,103
1401014,1,25,32,8,0,0,19,562,3,8,0,0,657
1401014,3,0,4,0,0,0,17,210,1,0,0,0,232
1401015,3,7,10,5,0,0,1,120,0,1,1,0,145
1401016,1,12,15,13,0,0,13,339,0,0,0,0,392
1401016,2,4,18,10,0,0,7,279,0,0,1,1,320
1401016,3,0,9,11,0,1,6,65,0,0,0,0,92
1401016,4,0,6,0,0,0,0,30,0,0,0,0,36
1401017,1,27,40,16,1,2,0,468,0,1,0,2,557
1401017,2,34,35,17,0,4,9,483,2,0,1,1,586
1401017,3,0,8,0,0,0,0,54,0,0,0,0,62
1401017,4,0,9,6,0,1,0,52,0,0,0,0,68
1401017,5,12,9,12,0,1,1,122,0,1,0,0,158
1401018,1,1,19,2,0,0,0,75,0,0,0,0,97
1401018,2,2,26,1,0,0,0,116,0,0,0,0,145
1401018,3,2,18,5,0,0,1,127,0,0,0,0,153
1401018,4,1,9,22,1,1,11,175,0,0,0,0,220
1401018,5,2,8,4,0,1,2,149,0,0,2,0,168
1401019,1,15,20,13,0,0,3,268,3,0,0,0,322
1401019,2,10,10,7,0,0,1,208,0,0,0,0,236
1401019,3,7,1,6,0,0,0,77,1,0,0,0,92
1401019,4,1,11,4,0,0,5,72,0,0,0,0,93
1401020,1,34,27,15,0,0,7,460,0,0,0,4,547
1401020,2,21,36,23,0,0,11,477,1,1,0,3,573
1401020,3,2,13,2,1,0,1,185,1,2,1,2,210
1401020,4,10,5,8,0,0,2,103,1,1,0,0,130
1401021,1,14,29,7,0,0,6,196,1,0,0,0,253
1401021,2,30,52,17,0,0,6,418,0,0,1,0,524
1401021,3,24,60,5,0,0,11,460,0,1,0,1,562
1401021,4,3,4,1,0,0,5,71,0,0,0,0,84
1401021,5,0,2,7,0,0,1,48,0,0,0,0,58
1401022,1,21,26,15,0,0,3,418,1,0,0,0,484
1401022,2,15,17,13,0,0,1,340,0,0,0,2,388
1401022,3,0,4,3,0,0,0,22,0,0,0,0,29
1401023,1,21,6,12,0,0,4,414,0,0,0,1,458
1401023,2,16,7,36,0,0,3,138,0,0,0,0,200
1401023,3,19,7,26,0,0,3,516,1,2,0,1,575
1401023,4,21,24,28,0,0,3,481,2,0,0,2,561
1401023,5,16,7,36,0,2,10,138,0,0,0,0,209
1401024,1,12,19,5,0,0,1,201,1,1,0,0,240
1401024,2,12,13,3,0,1,2,178,0,0,0,0,209
1401024,3,0,2,1,0,0,0,65,1,0,0,0,69
1401025,1,5,11,11,0,2,3,183,0,0,0,1,216
1401025,2,8,15,12,1,1,5,256,0,1,2,1,302
1401025,3,1,7,26,0,0,2,98,0,0,0,0,134
1401026,1,26,2,4,0,3,9,302,0,0,0,1,347
1401026,2,8,25,51,0,4,0,125,1,1,6,11,232
1401027,1,13,5,12,0,0,3,356,1,0,0,0,390
1401027,2,14,9,6,0,0,1,273,0,0,0,0,303
1401027,3,1,1,2,0,0,0,18,0,0,0,0,22
1401027,4,0,6,9,0,0,0,127,0,0,0,0,142
1401028,1,13,2,5,0,0,2,285,0,0,0,0,307
1401028,2,15,6,2,0,1,1,248,0,0,0,1,274
1401028,3,15,6,5,0,0,9,389,2,0,0,1,427
1401028,4,0,0,350,0,0,0,250,0,0,0,0,600
1401028,5,69,0,81,0,0,0,442,0,0,0,0,592
1401029,1,16,9,14,1,1,2,236,2,0,2,0,283
1401029,2,9,1,11,0,2,2,170,0,0,0,0,195
1401029,3,0,0,4,0,0,0,27,0,0,0,0,31
1401030,1,13,6,5,0,0,0,219,0,0,0,0,243
1401030,2,9,10,5,0,0,0,161,0,0,1,0,186
1401030,3,12,8,0,0,0,2,160,0,0,1,0,183
1401030,4,0,1,0,0,0,1,9,0,0,0,0,11
1401031,1,29,0,10,0,4,6,387,0,1,2,1,440
1401031,2,24,7,17,0,0,15,486,3,1,1,2,556
1401031,3,211,0,2,0,0,20,365,0,1,0,0,599
1401032,1,8,8,7,0,0,2,249,0,0,1,0,275
1401032,2,0,0,0,0,0,0,0,0,0,0,0,0
1401032,3,8,7,7,0,0,2,394,0,0,0,1,419
1401033,1,10,2,4,2,1,2,143,0,0,0,0,164
1401033,2,7,2,4,0,0,1,128,0,0,0,1,143
1401033,3,0,16,18,0,2,0,179,0,0,1,0,216
1401034,1,1,0,7,0,0,0,585,1,0,1,0,595
1401034,2,4,3,2,0,0,2,123,0,0,0,0,134
1401034,3,6,1,1,0,0,1,117,1,1,0,1,129
1401035,1,5,4,0,0,0,4,243,0,0,0,2,258
1401035,2,4,5,4,0,0,0,182,0,0,0,0,195
1401035,3,38,0,0,0,0,44,488,0,25,0,0,595
1401036,1,14,2,3,0,0,3,184,1,0,0,0,207
1401036,2,15,2,8,0,0,3,210,1,0,0,1,240
1401036,3,0,9,1,0,0,2,25,0,0,0,0,37
1401036,4,0,9,1,0,0,2,25,0,0,0,0,37
1401037,1,6,4,2,0,0,1,42,0,0,0,0,55
1401037,2,1,1,0,0,0,0,22,0,0,0,0,24
1401037,3,0,12,13,0,0,0,12,0,0,0,0,37
1401038,1,22,24,14,0,1,22,440,0,1,2,0,526
1401038,2,0,12,166,1,0,0,326,1,23,41,2,572
1401038,3,23,11,10,0,0,21,344,0,0,1,1,411
1401040,1,27,5,11,0,5,4,292,0,0,0,1,345
1401040,2,24,7,14,0,2,6,295,0,0,0,2,350
1401040,3,2,4,8,0,0,0,461,0,0,1,0,476
1401041,1,13,4,8,0,1,1,187,0,0,1,2,217
1401041,2,17,7,18,0,0,1,176,0,0,0,0,219
1401041,3,0,0,21,0,0,0,7,0,0,0,0,28
1401042,1,2,2,1,0,0,0,140,0,0,0,0,145
1401042,2,4,1,1,0,0,0,114,0,0,0,1,121
1401042,3,0,0,19,0,0,0,585,0,0,0,0,604
1401043,1,2,1,3,0,0,0,277,0,0,1,0,284
1401043,2,0,0,18,0,0,0,585,0,0,0,0,603
1401044,1,4,4,2,0,0,0,239,1,0,0,0,250
1401044,2,1,0,1,0,0,0,103,0,0,0,0,105
1401044,3,0,16,18,0,1,0,207,0,0,1,0,243
1401045,1,1,6,2,0,0,9,228,0,0,0,1,247
1401045,2,2,16,4,0,1,3,172,1,0,0,0,199
1401045,3,0,25,42,0,3,0,338,1,2,3,0,414
1401047,1,13,11,7,0,0,0,89,0,0,0,0,120
1401047,2,12,6,16,0,0,0,112,0,0,0,0,146
1401161,1,8,9,5,0,0,1,200,0,0,1,1,225
1401161,2,12,3,2,0,0,0,112,0,0,0,0,129
1401161,3,3,0,6,0,0,0,84,0,0,1,0,94
1401162,1,2,3,0,0,0,0,90,0,0,0,1,96
1401162,2,2,7,0,0,0,0,71,0,0,0,0,80
1401162,3,0,0,0,0,0,0,600,0,0,0,0,600
1401162,4,0,0,0,0,0,0,84,0,0,0,0,84
1401162,5,5,0,0,0,0,0,129,0,0,0,0,134
1401162,6,0,0,0,0,0,0,600,0,0,0,0,600
1401162,7,0,0,0,0,0,0,600,0,0,0,0,600
1401162,8,2,0,0,0,0,0,180,0,0,0,0,182
1401162,9,0,0,0,0,0,0,600,0,0,0,0,600
1401162,10,50,0,0,0,0,0,550,0,0,0,0,600
1401176,1,19,5,4,0,0,2,164,0,0,0,0,194
1401176,2,6,13,1,0,0,0,458,0,4,0,14,496
1402079,1,2,10,15,0,0,13,368,0,1,0,0,409
1402079,2,35,41,15,13,10,30,228,0,0,0,46,418
1402080,1,6,1,3,1,0,1,390,0,0,0,0,402
1402080,2,0,13,8,0,0,0,277,0,1,0,0,299
1402081,1,20,1,7,1,8,0,499,2,2,9,48,597
1402081,2,13,4,4,0,0,1,437,0,0,0,0,459
1402082,1,36,8,33,0,0,3,514,0,2,0,1,597
1402082,2,21,5,22,0,0,3,551,0,0,0,0,602
1402082,3,46,6,16,0,0,1,525,4,0,0,0,598
1402082,4,2,0,1,0,2,0,174,0,0,0,0,179
1402082,5,8,0,1,0,0,0,100,0,0,0,0,109
1402083,1,7,9,9,0,0,2,531,0,0,0,0,558
1402083,2,0,4,0,0,0,24,83,0,0,0,0,111
1402084,1,13,4,4,0,2,5,504,0,0,1,0,533
1402084,2,0,0,0,0,1,0,190,0,0,0,0,191
1402085,1,0,6,15,0,0,0,212,1,0,0,1,235
1402085,2,0,6,1,0,1,0,388,0,0,1,0,397
1402086,1,7,5,14,0,0,6,258,0,1,0,3,294
1402086,2,0,0,4,0,1,0,481,0,0,3,0,489
1402087,1,3,2,2,0,0,0,247,0,0,1,0,255
1402087,2,1,20,21,0,2,1,119,0,1,0,1,166
1402088,1,6,5,2,0,1,3,212,0,0,0,2,231
1402088,2,0,1,0,0,0,0,73,0,0,0,0,74
1402089,1,9,4,6,0,2,3,270,1,0,0,0,295
1402089,3,2,86,9,0,0,8,159,1,0,0,0,265
1402090,1,6,3,6,0,2,1,202,0,0,0,0,220
1402090,2,4,3,3,0,1,2,150,0,0,0,0,163
1402090,3,0,1,13,0,0,11,174,0,0,0,0,199
1402091,1,9,4,8,0,2,0,231,0,0,0,0,254
1402091,2,2,0,3,0,0,1,183,0,0,0,0,189
1402091,3,12,0,0,0,0,1,267,0,1,0,0,281
1402092,1,5,2,0,0,1,0,154,0,1,1,0,164
1402092,2,0,0,0,0,0,0,119,2,0,0,0,121
1402093,1,0,2,0,0,0,0,1,0,0,0,0,3
1402093,2,16,4,6,0,0,1,554,0,1,0,1,583
1402094,1,11,4,3,0,1,0,273,0,0,0,0,292
1402094,2,0,0,1,0,0,0,11,0,0,0,0,12
1402095,1,15,6,1,0,0,1,379,0,0,0,2,404
1402095,2,0,0,8,0,0,0,86,0,0,0,0,94
1402096,1,4,2,12,0,0,1,308,1,1,0,1,330
1402096,2,0,0,17,0,0,0,418,0,0,0,0,435
1402177,1,3,4,0,0,0,5,148,0,0,0,0,160
1402177,2,11,2,9,0,0,13,147,0,0,0,0,182
1402177,3,7,0,5,0,0,0,33,0,0,0,0,45
1402178,1,3,2,2,0,0,0,93,0,0,0,0,100
1402178,2,0,29,8,0,0,0,146,0,0,0,0,183
1402178,3,4,2,1,0,0,1,193,0,0,0,0,201
1402179,1,53,32,80,0,16,0,197,18,0,0,0,396
1402179,2,34,20,119,0,0,0,195,14,0,0,0,382
1402179,3,0,10,8,0,0,0,54,0,0,1,0,73
1403147,1,2,4,0,0,0,1,57,0,0,0,0,64
1403147,3,6,4,4,0,0,0,183,0,0,1,0,198
1403148,1,0,0,7,0,2,1,169,0,0,1,0,180
1403148,3,3,1,5,0,3,0,53,0,1,0,0,66
1403148,4,0,14,2,0,1,0,575,0,0,0,0,592
1403149,1,4,6,8,0,0,0,235,0,0,0,1,254
1403149,2,0,1,15,0,2,0,175,1,0,1,1,196
1403149,3,10,9,14,1,2,0,246,0,1,0,0,283
1403149,4,0,0,63,0,2,0,132,0,0,0,0,197
1403150,1,5,4,9,0,4,6,213,0,0,1,1,243
1403150,2,5,5,10,1,0,3,219,0,1,0,1,245
1403150,3,0,0,0,0,0,0,79,0,0,0,0,79
1403151,1,7,18,14,0,5,5,223,1,1,0,2,276
1403152,1,5,14,16,0,3,2,458,0,0,0,3,501
1403152,2,0,0,0,0,0,0,3,0,0,0,0,3
1403153,1,0,0,0,0,0,0,3,0,0,0,0,3
1403153,2,0,0,0,0,0,0,12,0,0,0,0,12
1403153,3,5,12,14,0,0,6,333,0,0,1,0,371
1403154,1,7,8,19,0,0,1,202,0,0,0,0,237
1403174,1,3,6,62,2,1,1,184,1,1,3,1,265
1403174,2,0,0,234,0,0,0,288,0,0,0,0,522
1403174,3,0,0,247,0,0,0,414,0,0,0,0,661
1403175,1,4,5,8,0,0,0,103,0,0,1,0,121
1404133,1,3,4,10,0,0,3,99,0,1,0,0,120
1404133,2,5,4,9,0,0,8,82,0,1,0,0,109
1404133,3,0,0,59,0,1,0,167,0,0,0,0,227
1404134,1,5,53,23,1,5,1,443,0,0,0,0,531
1404134,2,0,0,3,0,0,0,34,0,0,0,0,37
1404135,1,2,2,5,0,0,1,96,0,3,0,0,109
1404135,2,0,1,5,0,0,2,125,0,2,0,0,135
1404135,3,0,0,0,0,0,0,10,0,0,0,0,10
1404135,4,0,0,1,0,2,0,32,0,0,0,0,35
1404136,1,22,13,12,0,0,0,222,0,0,0,0,269
1404136,2,13,0,2,0,2,4,120,0,0,0,0,141
1404136,3,1,0,68,0,1,3,411,0,1,2,0,487
1404137,1,0,1,2,0,0,2,60,0,0,0,0,65
1404137,2,2,1,4,0,0,0,65,0,0,0,0,72
1404137,3,3,2,8,0,0,1,76,0,0,0,0,90
1404137,4,0,0,0,0,0,0,0,0,0,0,0,0
1404138,1,4,3,75,1,0,0,39,0,5,1,0,128
1404138,2,5,2,92,0,2,0,74,1,9,1,0,186
1404138,3,0,0,0,0,0,0,1,0,0,0,0,1
1404138,4,0,0,0,0,0,0,0,0,0,0,0,0
1404139,1,1,2,15,0,0,3,170,1,1,0,0,193
1404139,2,2,2,12,0,0,4,126,0,0,0,1,147
1404139,3,1,3,25,0,0,1,128,0,0,0,2,160
1404139,4,0,0,0,0,0,0,0,0,0,0,0,0
1404140,1,5,2,5,0,0,0,94,0,0,0,0,106
1404140,2,4,6,7,0,0,0,143,1,1,0,2,164
1404140,3,0,0,0,0,0,0,5,0,0,0,0,5
1404141,1,9,4,17,0,0,0,128,0,0,0,0,158
1404141,2,13,3,3,0,0,2,95,0,0,0,0,116
1404142,1,4,11,11,1,1,1,135,0,0,0,0,164
1404142,2,9,6,20,0,0,2,193,0,0,0,1,231
1404143,1,0,33,74,0,0,0,51,0,0,0,0,158
1404143,2,11,13,18,0,1,1,460,0,3,0,0,507
1404143,3,5,13,7,0,1,2,501,0,0,0,0,529
1404144,1,0,50,0,0,1,0,591,0,0,0,0,642
1404144,2,4,5,7,0,1,2,285,0,0,0,2,306
1404144,3,1,4,11,0,1,1,201,1,0,0,0,220
1404145,1,2,4,5,0,1,1,167,0,0,0,0,180
1404145,2,3,6,16,0,0,1,384,0,0,0,0,410
1404145,3,0,0,0,0,0,0,294,0,0,0,0,294
1404146,1,13,26,6,0,0,3,307,0,0,0,0,355
1404146,2,8,93,16,0,0,0,228,0,0,0,0,345
1404146,3,25,121,86,0,0,4,275,0,5,0,0,516
1404181,1,11,35,18,0,0,0,423,0,0,0,0,487
1404181,3,0,12,1,0,0,0,335,0,0,0,0,348
1404182,1,7,10,5,0,0,1,174,0,0,0,0,197
1405067,1,0,16,0,0,0,35,36,0,0,0,5,92
1405067,2,5,3,0,0,0,0,61,0,0,0,0,69
1405067,3,68,10,0,0,0,0,48,0,0,1,0,127
1405068,1,77,0,0,0,0,47,476,0,0,0,0,600
1405068,2,50,0,0,0,0,0,550,0,0,0,0,600
1405069,1,2,2,11,0,0,1,97,0,0,0,0,113
1405070,2,0,0,0,0,0,0,0,0,0,0,0,0
1405070,3,0,0,224,0,0,0,69,0,0,0,0,293
1405071,1,0,1,0,0,0,1,298,0,0,0,0,300
1405072,1,118,13,0,0,0,0,294,0,0,1,1,427
1405072,2,6,21,0,0,0,30,179,0,0,0,0,236
1405072,3,3,15,0,0,0,0,294,0,0,0,0,312
1405073,1,5,39,331,0,0,51,135,0,0,0,0,561
1405073,2,5,8,183,0,4,9,188,0,3,3,0,403
1405073,3,36,25,61,0,0,112,330,0,0,2,0,566
1405074,1,0,1,0,0,0,1,36,0,0,0,0,38
1405074,2,1,3,1,0,0,0,27,0,0,0,0,32
1405074,3,0,0,0,0,0,0,0,0,0,0,0,0
1405075,1,33,15,2,0,1,2,217,0,0,0,0,270
1405075,2,26,16,6,0,1,68,419,0,0,1,0,537
1405075,3,29,13,3,0,0,85,251,1,0,1,0,383
1405076,1,1,2,3,0,1,1,72,0,0,0,0,80
1405076,2,0,1,2,0,0,0,20,0,0,0,0,23
1405076,3,26,5,0,0,1,4,253,0,0,0,0,289
1405077,1,0,0,2,0,0,42,159,0,0,2,0,205
1405077,2,0,0,0,0,0,47,64,0,0,0,0,111
1405077,3,1,0,5,0,0,104,116,0,1,0,0,227
1405077,4,1,4,2,0,0,12,261,0,0,0,0,280
1405078,2,0,1,0,0,0,0,165,0,0,0,0,166
1405078,3,7,0,0,0,0,0,25,0,1,0,0,33
1405078,4,8,1,1,0,0,6,42,0,0,0,0,58
1405078,5,47,9,2,0,0,0,126,0,0,1,0,185
1406113,1,0,50,68,0,0,0,329,0,0,0,0,447
1406113,2,1,1,3,0,1,0,122,0,0,1,0,129
1406114,1,2,13,4,0,2,0,310,0,0,0,0,331
1406114,2,8,187,7,0,1,3,315,0,1,3,0,525
1406115,1,1,4,0,0,0,0,174,0,0,0,0,179
1406115,2,0,0,159,0,0,0,75,0,0,0,0,234
1406116,1,0,1,0,0,0,0,1,0,0,0,0,2
1406116,2,2,6,2,0,3,0,249,1,0,0,0,263
1406117,1,9,12,21,0,1,2,214,1,0,2,3,265
1406117,2,0,0,0,0,0,0,0,0,0,0,0,0
1406118,1,4,9,8,0,0,0,156,0,0,0,0,177
1406118,2,0,1,5,0,0,0,21,0,0,0,0,27
1406119,1,1,6,1,0,0,0,47,0,0,0,0,55
1406119,2,0,0,0,0,0,0,6,0,0,0,0,6
1406120,1,16,14,30,0,0,3,262,0,0,0,1,326
1406120,2,0,0,0,0,0,0,0,0,0,0,0,0
1406121,1,12,5,63,0,0,0,55,0,0,1,0,136
1406121,2,0,0,1,0,0,0,13,0,0,0,0,14
1406122,1,20,7,21,0,5,0,219,0,1,0,0,273
1406122,2,0,0,155,0,0,0,140,0,0,0,0,295
1406123,1,2,9,12,0,1,0,237,1,0,1,1,264
1406123,2,3,9,8,0,1,2,233,0,0,0,0,256
1406123,3,0,45,0,0,0,0,235,0,0,0,0,280
1406124,1,1,2,3,0,1,0,145,0,0,0,0,152
1406124,2,3,0,7,0,0,0,62,0,0,0,0,72
1406124,3,0,5,0,0,0,1,168,0,0,0,0,174
1406125,1,2,3,5,1,0,2,46,0,0,0,0,59
1406125,2,5,7,9,0,0,1,73,0,0,0,0,95
1406126,1,4,1,2,0,0,0,75,0,0,0,0,82
1406126,2,4,6,10,0,1,0,225,0,0,0,1,247
1407064,1,8,9,25,0,0,2,122,1,0,0,0,167
1407064,2,0,0,0,0,0,0,0,0,0,0,0,0
1407064,4,0,0,0,0,0,0,0,0,0,0,0,0
1407064,5,0,0,0,0,0,0,0,0,0,0,0,0
1407064,6,0,0,0,0,0,0,0,0,0,0,0,0
1407064,7,0,0,0,0,0,0,0,0,0,0,0,0
1407064,8,0,0,0,0,0,0,0,0,0,0,0,0
1407065,1,0,0,54,0,0,19,0,0,0,0,0,73
1407065,2,10,9,15,0,2,247,189,0,2,0,1,475
1407065,3,0,0,191,0,0,165,0,0,14,0,0,370
1407065,4,0,0,0,0,0,0,0,0,0,0,0,0
1407065,5,0,0,0,0,0,0,0,0,0,0,0,0
1407066,1,2,6,10,0,0,20,550,0,0,0,1,589
